nombre;apellido_1;apellido_2;dni;email;telefono;movil;fecha_nacimiento;curso;fecha_matriculacion;poblacion;provincia;calle;extension;asignatura;nota
Maria pilar;Sanchez;Caballero;3712147Q;maria pilar.sanchez.caballero@gmail.com;987745378;606094309;18/09/1992;Desarrollo de Apps Móviles Full Stack;03/10/2023;Senyera;Valencia/València;Agustina de Aragón;69 2A;Arquitectura y código de calidad;8
Maria pilar;Sanchez;Caballero;3712147Q;maria pilar.sanchez.caballero@gmail.com;987745378;606094309;18/09/1992;Desarrollo de Apps Móviles Full Stack;03/10/2023;Senyera;Valencia/València;Agustina de Aragón;69 2A;Fundamentos de ConstraintLayout;2
Francisca;Diaz;Gallardo;5968259N;francisca.diaz.gallardo@gmail.com;970710221;691698943;14/04/2000;Aprende a Programar desde Cero;29/10/2023;Hornachuelos;Córdoba;Ramón y Cajal;49 1B;Fundamentos de programación;6
Francisca;Diaz;Gallardo;5968259N;francisca.diaz.gallardo@gmail.com;970710221;691698943;14/04/2000;Aprende a Programar desde Cero;29/10/2023;Hornachuelos;Córdoba;Ramón y Cajal;49 1B;Introducción a Python;0
Francisca;Diaz;Gallardo;5968259N;francisca.diaz.gallardo@gmail.com;970710221;691698943;14/04/2000;Aprende a Programar desde Cero;29/10/2023;Hornachuelos;Córdoba;Ramón y Cajal;49 1B;Introducción a Java;6
Francisca;Diaz;Gallardo;5968259N;francisca.diaz.gallardo@gmail.com;970710221;691698943;14/04/2000;Aprende a Programar desde Cero;29/10/2023;Hornachuelos;Córdoba;Ramón y Cajal;49 1B;Prompt Engineering;0
Luis;Sanz;Cabrera;7632659V;luis.sanz.cabrera@gmail.com;930425126;693184423;13/09/2008;Aprende a Programar desde Cero;20/09/2023;Santibáñez de la Sierra;Salamanca;Ramón y Cajal;65 2D;Fundamentos de programación;4
Luis;Sanz;Cabrera;7632659V;luis.sanz.cabrera@gmail.com;930425126;693184423;13/09/2008;Aprende a Programar desde Cero;20/09/2023;Santibáñez de la Sierra;Salamanca;Ramón y Cajal;65 2D;Introducción a Python;2
Luis;Sanz;Cabrera;7632659V;luis.sanz.cabrera@gmail.com;930425126;693184423;13/09/2008;Aprende a Programar desde Cero;20/09/2023;Santibáñez de la Sierra;Salamanca;Ramón y Cajal;65 2D;Introducción a Java;0
Luis;Sanz;Cabrera;7632659V;luis.sanz.cabrera@gmail.com;930425126;693184423;13/09/2008;Aprende a Programar desde Cero;20/09/2023;Santibáñez de la Sierra;Salamanca;Ramón y Cajal;65 2D;Prompt Engineering;7
Carlos;Mora;Diez;4573671Y;carlos.mora.diez@gmail.com;932852089;643998490;21/07/2012;Marketing Digital y Análisis de Datos;24/09/2023;Orellana la Vieja;Badajoz;Emilia Pardo Bazán;16 4B;Ecommerce – Plan de desarrollo y Estrategia;4
Carlos;Mora;Diez;4573671Y;carlos.mora.diez@gmail.com;932852089;643998490;21/07/2012;Marketing Digital y Análisis de Datos;24/09/2023;Orellana la Vieja;Badajoz;Emilia Pardo Bazán;16 4B;SEO – Posicionamiento en buscadores;3
Carlos;Mora;Diez;4573671Y;carlos.mora.diez@gmail.com;932852089;643998490;21/07/2012;Marketing Digital y Análisis de Datos;24/09/2023;Orellana la Vieja;Badajoz;Emilia Pardo Bazán;16 4B;SEM, PPC, Display & Social Ads;9
Carlos;Mora;Diez;4573671Y;carlos.mora.diez@gmail.com;932852089;643998490;21/07/2012;Marketing Digital y Análisis de Datos;24/09/2023;Orellana la Vieja;Badajoz;Emilia Pardo Bazán;16 4B;Email Marketing;8
Maria rosario;Caballero;Peña;8549150G;maria rosario.caballero.peña@gmail.com;955802355;649148628;04/12/1999;DevOps & Cloud Computing Full Stack;01/11/2023;Zorraquín;Rioja, La;San Juan;85 4Der.;Docker;2
Maria rosario;Caballero;Peña;8549150G;maria rosario.caballero.peña@gmail.com;955802355;649148628;04/12/1999;DevOps & Cloud Computing Full Stack;01/11/2023;Zorraquín;Rioja, La;San Juan;85 4Der.;Base Linux;8
Maria rosario;Caballero;Peña;8549150G;maria rosario.caballero.peña@gmail.com;955802355;649148628;04/12/1999;DevOps & Cloud Computing Full Stack;01/11/2023;Zorraquín;Rioja, La;San Juan;85 4Der.;Introducción Despliegue en Servidores;3
Maria rosario;Caballero;Peña;8549150G;maria rosario.caballero.peña@gmail.com;955802355;649148628;04/12/1999;DevOps & Cloud Computing Full Stack;01/11/2023;Zorraquín;Rioja, La;San Juan;85 4Der.;Python;10
Maria rosario;Caballero;Peña;8549150G;maria rosario.caballero.peña@gmail.com;955802355;649148628;04/12/1999;DevOps & Cloud Computing Full Stack;01/11/2023;Zorraquín;Rioja, La;San Juan;85 4Der.;Plataformas Cloud y Kubernetes;6
Pilar;Castro;Santos;9522680J;pilar.castro.santos@gmail.com;986440616;678651693;23/06/2002;Ciberseguridad Full Stack;21/10/2023;Almenar de Soria;Soria;Mercé Rodoreda;68 2C;Productividad;0
Pilar;Castro;Santos;9522680J;pilar.castro.santos@gmail.com;986440616;678651693;23/06/2002;Ciberseguridad Full Stack;21/10/2023;Almenar de Soria;Soria;Mercé Rodoreda;68 2C;Networking;1
Pilar;Castro;Santos;9522680J;pilar.castro.santos@gmail.com;986440616;678651693;23/06/2002;Ciberseguridad Full Stack;21/10/2023;Almenar de Soria;Soria;Mercé Rodoreda;68 2C;Linux;0
Pilar;Castro;Santos;9522680J;pilar.castro.santos@gmail.com;986440616;678651693;23/06/2002;Ciberseguridad Full Stack;21/10/2023;Almenar de Soria;Soria;Mercé Rodoreda;68 2C;Python;9
Pilar;Castro;Santos;9522680J;pilar.castro.santos@gmail.com;986440616;678651693;23/06/2002;Ciberseguridad Full Stack;21/10/2023;Almenar de Soria;Soria;Mercé Rodoreda;68 2C;Docker;10
Pilar;Castro;Santos;9522680J;pilar.castro.santos@gmail.com;986440616;678651693;23/06/2002;Ciberseguridad Full Stack;21/10/2023;Almenar de Soria;Soria;Mercé Rodoreda;68 2C;Ciberseguridad enfocada en Pentesting;3
Pilar;Castro;Santos;9522680J;pilar.castro.santos@gmail.com;986440616;678651693;23/06/2002;Ciberseguridad Full Stack;21/10/2023;Almenar de Soria;Soria;Mercé Rodoreda;68 2C;Desarrollo seguro de aplicaciones;6
Olga;Lozano;Alonso;7490346M;olga.lozano.alonso@gmail.com;986075018;651912709;29/05/1994;Marketing Digital y Análisis de Datos;25/10/2023;Sestrica;Zaragoza;Bartolomé Esteban Murillo;49 3D;Ecommerce – Plan de desarrollo y Estrategia;10
Olga;Lozano;Alonso;7490346M;olga.lozano.alonso@gmail.com;986075018;651912709;29/05/1994;Marketing Digital y Análisis de Datos;25/10/2023;Sestrica;Zaragoza;Bartolomé Esteban Murillo;49 3D;SEM, PPC, Display & Social Ads;5
Olga;Lozano;Alonso;7490346M;olga.lozano.alonso@gmail.com;986075018;651912709;29/05/1994;Marketing Digital y Análisis de Datos;25/10/2023;Sestrica;Zaragoza;Bartolomé Esteban Murillo;49 3D;Email Marketing;3
Catalina;Castillo;Santos;9488349K;catalina.castillo.santos@gmail.com;923752374;668286623;15/12/2002;Desarrollo Web Full Stack;06/10/2023;Vandellòs i l'Hospitalet de l'Infant;Tarragona;Bartolomé Esteban Murillo;13 4B;Prompt Engineering;6
Catalina;Castillo;Santos;9488349K;catalina.castillo.santos@gmail.com;923752374;668286623;15/12/2002;Desarrollo Web Full Stack;06/10/2023;Vandellòs i l'Hospitalet de l'Infant;Tarragona;Bartolomé Esteban Murillo;13 4B;Git & GitHub;7
Catalina;Castillo;Santos;9488349K;catalina.castillo.santos@gmail.com;923752374;668286623;15/12/2002;Desarrollo Web Full Stack;06/10/2023;Vandellòs i l'Hospitalet de l'Infant;Tarragona;Bartolomé Esteban Murillo;13 4B;Fundamentos de Web: HTML5, CSS3;3
Catalina;Castillo;Santos;9488349K;catalina.castillo.santos@gmail.com;923752374;668286623;15/12/2002;Desarrollo Web Full Stack;06/10/2023;Vandellòs i l'Hospitalet de l'Infant;Tarragona;Bartolomé Esteban Murillo;13 4B;Modelado de datos & SQL;5
Catalina;Castillo;Santos;9488349K;catalina.castillo.santos@gmail.com;923752374;668286623;15/12/2002;Desarrollo Web Full Stack;06/10/2023;Vandellòs i l'Hospitalet de l'Infant;Tarragona;Bartolomé Esteban Murillo;13 4B;Introducción a JavaScript;2
Catalina;Castillo;Santos;9488349K;catalina.castillo.santos@gmail.com;923752374;668286623;15/12/2002;Desarrollo Web Full Stack;06/10/2023;Vandellòs i l'Hospitalet de l'Infant;Tarragona;Bartolomé Esteban Murillo;13 4B;Fundamentos de React;1
Catalina;Castillo;Santos;9488349K;catalina.castillo.santos@gmail.com;923752374;668286623;15/12/2002;Desarrollo Web Full Stack;06/10/2023;Vandellòs i l'Hospitalet de l'Infant;Tarragona;Bartolomé Esteban Murillo;13 4B;Desarrollo frontend con JavaScript;1
Catalina;Castillo;Santos;9488349K;catalina.castillo.santos@gmail.com;923752374;668286623;15/12/2002;Desarrollo Web Full Stack;06/10/2023;Vandellòs i l'Hospitalet de l'Infant;Tarragona;Bartolomé Esteban Murillo;13 4B;Web Components;9
Catalina;Castillo;Santos;9488349K;catalina.castillo.santos@gmail.com;923752374;668286623;15/12/2002;Desarrollo Web Full Stack;06/10/2023;Vandellòs i l'Hospitalet de l'Infant;Tarragona;Bartolomé Esteban Murillo;13 4B;Frontend PRO;2
Catalina;Castillo;Santos;9488349K;catalina.castillo.santos@gmail.com;923752374;668286623;15/12/2002;Desarrollo Web Full Stack;06/10/2023;Vandellòs i l'Hospitalet de l'Infant;Tarragona;Bartolomé Esteban Murillo;13 4B;Testing con JavaScript;6
Jorge;Iglesias;Gil;7406819Z;jorge.iglesias.gil@gmail.com;977284742;612769563;09/06/1994;Marketing Digital y Análisis de Datos;29/10/2023;Cilleruelo de Arriba;Burgos;Federico García Lorca;96 1B;Ecommerce – Plan de desarrollo y Estrategia;8
Jorge;Iglesias;Gil;7406819Z;jorge.iglesias.gil@gmail.com;977284742;612769563;09/06/1994;Marketing Digital y Análisis de Datos;29/10/2023;Cilleruelo de Arriba;Burgos;Federico García Lorca;96 1B;SEO – Posicionamiento en buscadores;7
Jorge;Iglesias;Gil;7406819Z;jorge.iglesias.gil@gmail.com;977284742;612769563;09/06/1994;Marketing Digital y Análisis de Datos;29/10/2023;Cilleruelo de Arriba;Burgos;Federico García Lorca;96 1B;SEM, PPC, Display & Social Ads;1
Jorge;Iglesias;Gil;7406819Z;jorge.iglesias.gil@gmail.com;977284742;612769563;09/06/1994;Marketing Digital y Análisis de Datos;29/10/2023;Cilleruelo de Arriba;Burgos;Federico García Lorca;96 1B;Email Marketing;1
Monica;Gallego;Ortiz;4450129C;monica.gallego.ortiz@gmail.com;938485767;648228292;18/04/2016;DevOps & Cloud Computing Full Stack;04/10/2023;Camponaraya;León;Reina Sofía;98 2B;Docker;2
Monica;Gallego;Ortiz;4450129C;monica.gallego.ortiz@gmail.com;938485767;648228292;18/04/2016;DevOps & Cloud Computing Full Stack;04/10/2023;Camponaraya;León;Reina Sofía;98 2B;Base Linux;10
Monica;Gallego;Ortiz;4450129C;monica.gallego.ortiz@gmail.com;938485767;648228292;18/04/2016;DevOps & Cloud Computing Full Stack;04/10/2023;Camponaraya;León;Reina Sofía;98 2B;Introducción Despliegue en Servidores;4
Monica;Gallego;Ortiz;4450129C;monica.gallego.ortiz@gmail.com;938485767;648228292;18/04/2016;DevOps & Cloud Computing Full Stack;04/10/2023;Camponaraya;León;Reina Sofía;98 2B;Python;3
Maria jesus;Garcia;Gonzalez;9290865S;maria jesus.garcia.gonzalez@gmail.com;937927245;622036447;02/03/2006;Marketing Digital y Análisis de Datos;13/10/2023;Olmeda del Rey;Cuenca;Miguel Hernández;81 4B;Ecommerce – Plan de desarrollo y Estrategia;4
Maria jesus;Garcia;Gonzalez;9290865S;maria jesus.garcia.gonzalez@gmail.com;937927245;622036447;02/03/2006;Marketing Digital y Análisis de Datos;13/10/2023;Olmeda del Rey;Cuenca;Miguel Hernández;81 4B;SEM, PPC, Display & Social Ads;3
Maria jesus;Garcia;Gonzalez;9290865S;maria jesus.garcia.gonzalez@gmail.com;937927245;622036447;02/03/2006;Marketing Digital y Análisis de Datos;13/10/2023;Olmeda del Rey;Cuenca;Miguel Hernández;81 4B;Email Marketing;5
Juan jose;Leon;Perez;2446399G;juan jose.leon.perez@gmail.com;944749569;682310950;18/06/1990;Desarrollo Web Full Stack;04/10/2023;Cidamón;Rioja, La;España;13 2B;Prompt Engineering;2
Juan jose;Leon;Perez;2446399G;juan jose.leon.perez@gmail.com;944749569;682310950;18/06/1990;Desarrollo Web Full Stack;04/10/2023;Cidamón;Rioja, La;España;13 2B;Git & GitHub;4
Juan jose;Leon;Perez;2446399G;juan jose.leon.perez@gmail.com;944749569;682310950;18/06/1990;Desarrollo Web Full Stack;04/10/2023;Cidamón;Rioja, La;España;13 2B;Modelado de datos & SQL;9
Juan jose;Leon;Perez;2446399G;juan jose.leon.perez@gmail.com;944749569;682310950;18/06/1990;Desarrollo Web Full Stack;04/10/2023;Cidamón;Rioja, La;España;13 2B;Introducción a JavaScript;3
Juan jose;Leon;Perez;2446399G;juan jose.leon.perez@gmail.com;944749569;682310950;18/06/1990;Desarrollo Web Full Stack;04/10/2023;Cidamón;Rioja, La;España;13 2B;Fundamentos de React;3
Juan jose;Leon;Perez;2446399G;juan jose.leon.perez@gmail.com;944749569;682310950;18/06/1990;Desarrollo Web Full Stack;04/10/2023;Cidamón;Rioja, La;España;13 2B;Desarrollo frontend con JavaScript;10
Juan jose;Leon;Perez;2446399G;juan jose.leon.perez@gmail.com;944749569;682310950;18/06/1990;Desarrollo Web Full Stack;04/10/2023;Cidamón;Rioja, La;España;13 2B;Web Components;6
Juan jose;Leon;Perez;2446399G;juan jose.leon.perez@gmail.com;944749569;682310950;18/06/1990;Desarrollo Web Full Stack;04/10/2023;Cidamón;Rioja, La;España;13 2B;Frontend PRO;5
Juan jose;Leon;Perez;2446399G;juan jose.leon.perez@gmail.com;944749569;682310950;18/06/1990;Desarrollo Web Full Stack;04/10/2023;Cidamón;Rioja, La;España;13 2B;Testing con JavaScript;8
Sofia;Serrano;Iglesias;1838704S;sofia.serrano.iglesias@gmail.com;912748292;633358213;28/04/1992;Aprende a Programar desde Cero;19/09/2023;Villarrasa;Huelva;Concepción Arenal;89 4A;Fundamentos de programación;3
Sofia;Serrano;Iglesias;1838704S;sofia.serrano.iglesias@gmail.com;912748292;633358213;28/04/1992;Aprende a Programar desde Cero;19/09/2023;Villarrasa;Huelva;Concepción Arenal;89 4A;Introducción a Python;8
Sofia;Serrano;Iglesias;1838704S;sofia.serrano.iglesias@gmail.com;912748292;633358213;28/04/1992;Aprende a Programar desde Cero;19/09/2023;Villarrasa;Huelva;Concepción Arenal;89 4A;Introducción a Java;8
Sofia;Serrano;Iglesias;1838704S;sofia.serrano.iglesias@gmail.com;912748292;633358213;28/04/1992;Aprende a Programar desde Cero;19/09/2023;Villarrasa;Huelva;Concepción Arenal;89 4A;Prompt Engineering;8
Victoria;Arias;Vargas;9289889M;victoria.arias.vargas@gmail.com;904742584;612885013;14/04/1993;Marketing Digital y Análisis de Datos;13/10/2023;Valfermoso de Tajuña;Guadalajara;Madre Teresa de Calcuta;67 4D;Ecommerce – Plan de desarrollo y Estrategia;3
Victoria;Arias;Vargas;9289889M;victoria.arias.vargas@gmail.com;904742584;612885013;14/04/1993;Marketing Digital y Análisis de Datos;13/10/2023;Valfermoso de Tajuña;Guadalajara;Madre Teresa de Calcuta;67 4D;SEO – Posicionamiento en buscadores;5
Victoria;Arias;Vargas;9289889M;victoria.arias.vargas@gmail.com;904742584;612885013;14/04/1993;Marketing Digital y Análisis de Datos;13/10/2023;Valfermoso de Tajuña;Guadalajara;Madre Teresa de Calcuta;67 4D;SEM, PPC, Display & Social Ads;7
Victoria;Arias;Vargas;9289889M;victoria.arias.vargas@gmail.com;904742584;612885013;14/04/1993;Marketing Digital y Análisis de Datos;13/10/2023;Valfermoso de Tajuña;Guadalajara;Madre Teresa de Calcuta;67 4D;Email Marketing;6
Hugo;Soto;Pastor;4171793F;hugo.soto.pastor@gmail.com;906748106;608473319;18/11/1990;Ciberseguridad Full Stack;07/10/2023;Humilladero;Málaga;Pablo Picasso;95 1A;Productividad;9
Hugo;Soto;Pastor;4171793F;hugo.soto.pastor@gmail.com;906748106;608473319;18/11/1990;Ciberseguridad Full Stack;07/10/2023;Humilladero;Málaga;Pablo Picasso;95 1A;Networking;7
Hugo;Soto;Pastor;4171793F;hugo.soto.pastor@gmail.com;906748106;608473319;18/11/1990;Ciberseguridad Full Stack;07/10/2023;Humilladero;Málaga;Pablo Picasso;95 1A;Linux;6
Hugo;Soto;Pastor;4171793F;hugo.soto.pastor@gmail.com;906748106;608473319;18/11/1990;Ciberseguridad Full Stack;07/10/2023;Humilladero;Málaga;Pablo Picasso;95 1A;Docker;1
Hugo;Soto;Pastor;4171793F;hugo.soto.pastor@gmail.com;906748106;608473319;18/11/1990;Ciberseguridad Full Stack;07/10/2023;Humilladero;Málaga;Pablo Picasso;95 1A;Ciberseguridad enfocada en Pentesting;6
Hugo;Soto;Pastor;4171793F;hugo.soto.pastor@gmail.com;906748106;608473319;18/11/1990;Ciberseguridad Full Stack;07/10/2023;Humilladero;Málaga;Pablo Picasso;95 1A;Desarrollo seguro de aplicaciones;2
Laura;Soler;Pastor;3768203K;laura.soler.pastor@gmail.com;963522213;610064107;05/03/1994;DevOps & Cloud Computing Full Stack;29/09/2023;Bidaurreta;Navarra;Mariana Pineda;74 1Izq.;Docker;8
Laura;Soler;Pastor;3768203K;laura.soler.pastor@gmail.com;963522213;610064107;05/03/1994;DevOps & Cloud Computing Full Stack;29/09/2023;Bidaurreta;Navarra;Mariana Pineda;74 1Izq.;Base Linux;9
Laura;Soler;Pastor;3768203K;laura.soler.pastor@gmail.com;963522213;610064107;05/03/1994;DevOps & Cloud Computing Full Stack;29/09/2023;Bidaurreta;Navarra;Mariana Pineda;74 1Izq.;Introducción Despliegue en Servidores;3
Laura;Soler;Pastor;3768203K;laura.soler.pastor@gmail.com;963522213;610064107;05/03/1994;DevOps & Cloud Computing Full Stack;29/09/2023;Bidaurreta;Navarra;Mariana Pineda;74 1Izq.;Python;8
Laura;Soler;Pastor;3768203K;laura.soler.pastor@gmail.com;963522213;610064107;05/03/1994;DevOps & Cloud Computing Full Stack;29/09/2023;Bidaurreta;Navarra;Mariana Pineda;74 1Izq.;Plataformas Cloud y Kubernetes;3
Jose carlos;Ferrer;Gomez;9291530J;jose carlos.ferrer.gomez@gmail.com;996346419;684570712;02/08/2001;Marketing Digital y Análisis de Datos;29/09/2023;Vall d'Uixó, la;Castellón/Castelló;Rosalía de Castro;17 4D;Ecommerce – Plan de desarrollo y Estrategia;4
Jose carlos;Ferrer;Gomez;9291530J;jose carlos.ferrer.gomez@gmail.com;996346419;684570712;02/08/2001;Marketing Digital y Análisis de Datos;29/09/2023;Vall d'Uixó, la;Castellón/Castelló;Rosalía de Castro;17 4D;SEO – Posicionamiento en buscadores;8
Jose carlos;Ferrer;Gomez;9291530J;jose carlos.ferrer.gomez@gmail.com;996346419;684570712;02/08/2001;Marketing Digital y Análisis de Datos;29/09/2023;Vall d'Uixó, la;Castellón/Castelló;Rosalía de Castro;17 4D;SEM, PPC, Display & Social Ads;7
Jose carlos;Ferrer;Gomez;9291530J;jose carlos.ferrer.gomez@gmail.com;996346419;684570712;02/08/2001;Marketing Digital y Análisis de Datos;29/09/2023;Vall d'Uixó, la;Castellón/Castelló;Rosalía de Castro;17 4D;Email Marketing;1
Maria jesus;Moya;Vazquez;5107177G;maria jesus.moya.vazquez@gmail.com;922562463;625902322;16/04/1990;Desarrollo de Apps Móviles Full Stack;05/10/2023;Campos del Río;Murcia;San Juan;54 4Izq.;Swift desde 0;10
Maria jesus;Moya;Vazquez;5107177G;maria jesus.moya.vazquez@gmail.com;922562463;625902322;16/04/1990;Desarrollo de Apps Móviles Full Stack;05/10/2023;Campos del Río;Murcia;San Juan;54 4Izq.;Swift & Storyboards;2
Maria jesus;Moya;Vazquez;5107177G;maria jesus.moya.vazquez@gmail.com;922562463;625902322;16/04/1990;Desarrollo de Apps Móviles Full Stack;05/10/2023;Campos del Río;Murcia;San Juan;54 4Izq.;Kotlin desde cero;3
Maria jesus;Moya;Vazquez;5107177G;maria jesus.moya.vazquez@gmail.com;922562463;625902322;16/04/1990;Desarrollo de Apps Móviles Full Stack;05/10/2023;Campos del Río;Murcia;San Juan;54 4Izq.;Kotlin Avanzado;7
Maria jesus;Moya;Vazquez;5107177G;maria jesus.moya.vazquez@gmail.com;922562463;625902322;16/04/1990;Desarrollo de Apps Móviles Full Stack;05/10/2023;Campos del Río;Murcia;San Juan;54 4Izq.;Modelado de datos & SQL;2
Maria jesus;Moya;Vazquez;5107177G;maria jesus.moya.vazquez@gmail.com;922562463;625902322;16/04/1990;Desarrollo de Apps Móviles Full Stack;05/10/2023;Campos del Río;Murcia;San Juan;54 4Izq.;Introducción a GNU/Linux;5
Maria jesus;Moya;Vazquez;5107177G;maria jesus.moya.vazquez@gmail.com;922562463;625902322;16/04/1990;Desarrollo de Apps Móviles Full Stack;05/10/2023;Campos del Río;Murcia;San Juan;54 4Izq.;Fundamentos de Autolayout;7
Maria jesus;Moya;Vazquez;5107177G;maria jesus.moya.vazquez@gmail.com;922562463;625902322;16/04/1990;Desarrollo de Apps Móviles Full Stack;05/10/2023;Campos del Río;Murcia;San Juan;54 4Izq.;Arquitectura y código de calidad;4
Maria jesus;Moya;Vazquez;5107177G;maria jesus.moya.vazquez@gmail.com;922562463;625902322;16/04/1990;Desarrollo de Apps Móviles Full Stack;05/10/2023;Campos del Río;Murcia;San Juan;54 4Izq.;Fundamentos de ConstraintLayout;5
Angel;Cortes;Gonzalez;9190136A;angel.cortes.gonzalez@gmail.com;962811101;606471862;06/08/2004;Marketing Digital y Análisis de Datos;05/11/2023;Sayatón;Guadalajara;Agustina de Aragón;100 2D;Ecommerce – Plan de desarrollo y Estrategia;10
Angel;Cortes;Gonzalez;9190136A;angel.cortes.gonzalez@gmail.com;962811101;606471862;06/08/2004;Marketing Digital y Análisis de Datos;05/11/2023;Sayatón;Guadalajara;Agustina de Aragón;100 2D;SEO – Posicionamiento en buscadores;0
Angel;Cortes;Gonzalez;9190136A;angel.cortes.gonzalez@gmail.com;962811101;606471862;06/08/2004;Marketing Digital y Análisis de Datos;05/11/2023;Sayatón;Guadalajara;Agustina de Aragón;100 2D;SEM, PPC, Display & Social Ads;0
Angel;Cortes;Gonzalez;9190136A;angel.cortes.gonzalez@gmail.com;962811101;606471862;06/08/2004;Marketing Digital y Análisis de Datos;05/11/2023;Sayatón;Guadalajara;Agustina de Aragón;100 2D;Email Marketing;10
